Row	Column	Plate	Product Name	Formula	Product No.	ChEBI Name	SMILES	InChI	InChIKey	formula	ChEBI	KEGG	HMDB	LipidMaps
B	10	1	Aripiprazole	C23H27Cl2N3O2	129722-12-9	aripiprazole	ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl	InChI=1S/C23H27Cl2N3O2/c24-19-4-3-5-21(23(19)25)28-13-11-27(12-14-28)10-1-2-15-30-18-8-6-17-7-9-22(29)26-20(17)16-18/h3-6,8,16H,1-2,7,9-15H2,(H,26,29)	CEUORZQYGODEFX-UHFFFAOYSA-N	C23H27Cl2N3O2	CHEBI:31236	C12564	HMDB0005042	
A	2	9	Benztropine mesylate	C21H25NO.CH4O3S	132-17-2	benzatropine	[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C	InChI=1S/C21H25NO/c1-22-18-12-13-19(22)15-20(14-18)23-21(16-8-4-2-5-9-16)17-10-6-3-7-11-17/h2-11,18-21H,12-15H2,1H3/t18-,19+,20+	GIJXKZJWITVLHI-PMOLBWCYSA-N	C21H25NO	CHEBI:3048	C06846	HMDB0014390	
D	5	8	Diethylstilbestrol	C18H20O2	56-53-1	4-[4-(4-hydroxyphenyl)hex-3-en-3-yl]phenol	CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	InChI=1S/C18H20O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h5-12,19-20H,3-4H2,1-2H3	RGLYKWWBQGJZGM-UHFFFAOYSA-N	C18H20O2	CHEBI:92795	C07620	HMDB0014400	
J	8	9	Doxepin HCl	C19H21NO.HCl	1229-29-4	doxepin	[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12	InChI=1S/C19H21NO/c1-20(2)13-7-11-17-16-9-4-3-8-15(16)14-21-19-12-6-5-10-18(17)19/h3-6,8-12H,7,13-14H2,1-2H3	ODQWQRRAPPTVAG-UHFFFAOYSA-N	C19H21NO	CHEBI:4710	C06971	HMDB0015273	
E	5	9	Ethyl stearate	C20H40O2	111-61-5	ethyl octadecanoate	CCCCCCCCCCCCCCCCCC(=O)OCC	InChI=1S/C8H12O2/c1-3-5-6-7-8(9)10-4-2/h3,5-7H,4H2,1-2H3/b5-3+,7-6+	MVLVMROFTAUDAG-UHFFFAOYSA-N	C20H40O2	CHEBI:84936		HMDB0034156	
F	5	11	Glycerol Triheptanoate	C24H44O6	620-67-7	Glycerol Triheptanoate	CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC	InChI=1S/C24H44O6/c1-4-7-10-13-16-22(25)28-19-21(30-24(27)18-15-12-9-6-3)20-29-23(26)17-14-11-8-5-2/h21H,4-20H2,1-3H3	PJHKBYALYHRYSK-UHFFFAOYSA-N	C24H44O6				
A	9	9	Ipriflavone	C18H16O3.	35212-22-7	ipriflavone	CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C1=CC=CC=C1	InChI=1S/C18H16O3/c1-12(2)21-14-8-9-15-17(10-14)20-11-16(18(15)19)13-6-4-3-5-7-13/h3-12H,1-2H3	SFBODOKJTYAUCM-UHFFFAOYSA-N	C18H16O3	CHEBI:31719		HMDB0032987	
A	9	7	Nateglinide	C19H27NO3	105816-04-4	nateglinide	CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](Cc1ccccc1)C(O)=O	InChI=1S/C19H27NO3/c1-13(2)15-8-10-16(11-9-15)18(21)20-17(19(22)23)12-14-6-4-3-5-7-14/h3-7,13,15-17H,8-12H2,1-2H3,(H,20,21)(H,22,23)/t15-,16-,17-/m1/s1	OELFLUMRDSZNSF-BRWVUGGUSA-N	C19H27NO3	CHEBI:31897	C12508	HMDB0014869	
			Retinyl acetate	C22H32O2	127-47-9	retinyl acetate	CC(=O)OC\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C	InChI=1S/C22H32O2/c1-17(9-7-10-18(2)14-16-24-20(4)23)12-13-21-19(3)11-8-15-22(21,5)6/h7,9-10,12-14H,8,11,15-16H2,1-6H3/b10-7+,13-12+,17-9+,18-14+	QGNJRVVDBSJHIZ-QHLGVNSISA-N	C22H32O2	CHEBI:32095		HMDB0035185	LMPR01090013
J	4	9	Sertraline HCl	C17H18Cl3N	79559-97-0	sertraline	CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12	InChI=1S/C17H17Cl2N/c1-20-17-9-7-12(13-4-2-3-5-14(13)17)11-6-8-15(18)16(19)10-11/h2-6,8,10,12,17,20H,7,9H2,1H3/t12-,17-/m0/s1	VGKDLMBJGBXTGI-SJCJKPOMSA-N	C17H17Cl2N	CHEBI:9123	C07246	HMDB0005010	
C	8	8	Sodium lauryl sulfate	C12H25SO4.Na	151-21-3	dodecyl hydrogen sulfate	CCCCCCCCCCCCOS(O)(=O)=O	InChI=1S/C12H26O4S/c1-2-3-4-5-6-7-8-9-10-11-12-16-17(13,14)15/h2-12H2,1H3,(H,13,14,15)	MOTZDAYCYVMXPC-UHFFFAOYSA-N	C12H26O4S	CHEBI:45599			
J	10	9	Spironolactone	C24H32O4S	52-01-7	spironolactone	[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O	InChI=1S/C24H32O4S/c1-14(25)29-19-13-15-12-16(26)4-8-22(15,2)17-5-9-23(3)18(21(17)19)6-10-24(23)11-7-20(27)28-24/h12,17-19,21H,4-11,13H2,1-3H3/t17-,18-,19+,21+,22-,23-,24+/m0/s1	LXMSZDCAJNLERA-ZHYRCANASA-N	C24H32O4S	CHEBI:9241	C07310	HMDB0014565	LMPR0106010002
			Vanitrope			2-Ethoxy-5-(1-propenyl)phenol	O(C1=C(O)C=C(C=C1)/C=C/C)CC	InChI=1S/C11H14O2/c1-3-5-9-6-7-11(13-4-2)10(12)8-9/h3,5-8,12H,4H2,1-2H3/b5-3+	RADIRXJQODWKGQ-HWKANZROSA-N	C11H14O2	CHEBI:173836		HMDB0040800	
A	8	9	(+/-)-Verapamil hydrochloride	C27H38N2O4.HCl	152-11-4	verapamil	COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1	InChI=1S/C27H38N2O4/c1-20(2)27(19-28,22-10-12-24(31-5)26(18-22)33-7)14-8-15-29(3)16-13-21-9-11-23(30-4)25(17-21)32-6/h9-12,17-18,20H,8,13-16H2,1-7H3	SGTNSNPWRIOYBX-UHFFFAOYSA-N	C27H38N2O4	CHEBI:9948	C07188	HMDB0001850	
C	6	7	2-Phenylphenol	C12H10O	90-43-7	biphenyl-2-ol	Oc1ccccc1-c1ccccc1	InChI=1S/C12H10O/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9,13H	LLEMOWNGBBNAJR-UHFFFAOYSA-N	C12H10O	CHEBI:17043	C02499	HMDB0032582	
J	6	2	Acid Yellow 36	C18H14N3O3S.Na	587-98-4	3-[(4-anilinophenyl)diazenyl]benzene-1-sulfonic acid	OS(=O)(=O)c1cccc(c1)N=Nc1ccc(Nc2ccccc2)cc1	InChI=1S/C18H15N3O3S/c22-25(23,24)18-8-4-7-17(13-18)21-20-16-11-9-15(10-12-16)19-14-5-2-1-3-6-14/h1-13,19H,(H,22,23,24)	HLISYGBBLOOIQF-UHFFFAOYSA-N	C18H15N3O3S	CHEBI:87240			
I	10	9	Bupropion HCl	C13H182NO.HCl	31677-93-7	bupropion	CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1	InChI=1S/C13H18ClNO/c1-9(15-13(2,3)4)12(16)10-6-5-7-11(14)8-10/h5-9,15H,1-4H3	SNPPWIUOZRMYNY-UHFFFAOYSA-N	C13H18ClNO	CHEBI:3219	C06860	HMDB0001510	
			Carvacrol	C10H14O	499-75-2	carvacrol	CC(C)C1=CC(O)=C(C)C=C1	InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)10(11)6-9/h4-7,11H,1-3H3	RECUKUPTGUEGMW-UHFFFAOYSA-N	C10H14O	CHEBI:3440	C09840	HMDB0035770	
			Dibutyl phthalate			dibutyl phthalate	CCCCOC(=O)c1ccccc1C(=O)OCCCC	InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3	DOIRQSBPFJWKBE-UHFFFAOYSA-N	C16H22O4	CHEBI:34687	C14214	HMDB0033244	
J	9	8	Glibenclamide	C23H28ClN3O5S	10238-21-8	glyburide	COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1	InChI=1S/C23H28ClN3O5S/c1-32-21-12-9-17(24)15-20(21)22(28)25-14-13-16-7-10-19(11-8-16)33(30,31)27-23(29)26-18-5-3-2-4-6-18/h7-12,15,18H,2-6,13-14H2,1H3,(H,25,28)(H2,26,27,29)	ZNNLBTZKUZBEKO-UHFFFAOYSA-N	C23H28ClN3O5S	CHEBI:5441	C07022	HMDB0015151	
I	4	9	Lovastatin	C24H36O5	75330-75-5	lovastatin	[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC	InChI=1S/C24H36O5/c1-5-15(3)24(27)29-21-11-14(2)10-17-7-6-16(4)20(23(17)21)9-8-19-12-18(25)13-22(26)28-19/h6-7,10,14-16,18-21,23,25H,5,8-9,11-13H2,1-4H3/t14-,15-,16-,18+,19+,20-,21-,23-/m0/s1	PCZOHLXUXFIOCF-BXMDZJJMSA-N	C24H36O5	CHEBI:40303	C07074	HMDB0014372	
I	7	7	Mefenamic acid	C15H15NO2	61-68-7	mefenamic acid	CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1	InChI=1S/C15H15NO2/c1-10-6-5-9-13(11(10)2)16-14-8-4-3-7-12(14)15(17)18/h3-9,16H,1-2H3,(H,17,18)	HYYBABOKPJLUIN-UHFFFAOYSA-N	C15H15NO2	CHEBI:6717	C02168	HMDB0014922	
A	7	9	Memantine HCl	C12H21N.HCl	41100-52-1	memantine	CC12CC3CC(C)(C1)CC(N)(C3)C2	InChI=1S/C12H21N/c1-10-3-9-4-11(2,6-10)8-12(13,5-9)7-10/h9H,3-8,13H2,1-2H3	BUGYDGFZZOZRHP-UHFFFAOYSA-N	C12H21N	CHEBI:64312	C13736	HMDB0015177	
			Nordihydroguaiaretic Acid	C18H22O4	500-38-9	masoprocol	C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1	InChI=1S/C18H22O4/c1-11(7-13-3-5-15(19)17(21)9-13)12(2)8-14-4-6-16(20)18(22)10-14/h3-6,9-12,19-22H,7-8H2,1-2H3/t11-,12+	HCZKYJDFEPMADG-TXEJJXNPSA-N	C18H22O4	CHEBI:73468	C10719	HMDB0014325	
A	9	1	Oxybutynin	C22H31NO3	5633-20-5	oxybutynin	CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1	InChI=1S/C22H31NO3/c1-3-23(4-2)17-11-12-18-26-21(24)22(25,19-13-7-5-8-14-19)20-15-9-6-10-16-20/h5,7-8,13-14,20,25H,3-4,6,9-10,15-18H2,1-2H3	XIQVNETUBQGFHX-UHFFFAOYSA-N	C22H31NO3	CHEBI:7856	C07360	HMDB0015195	
J	5	3	Valproic acid sodium salt	C8H15O2.Na	1069-66-5	valproic acid	CCCC(CCC)C(O)=O	InChI=1S/C8H16O2/c1-3-5-7(6-4-2)8(9)10/h7H,3-6H2,1-2H3,(H,9,10)	NIJJYAXOARWZEE-UHFFFAOYSA-N	C8H16O2	CHEBI:39867	C07185	HMDB0001877	
D	8	3	2-Methoxybenzoic acid	C8H8O3	579-75-9	O-methylsalicylic acid	COc1ccccc1C(O)=O	InChI=1S/C8H8O3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3,(H,9,10)	ILUJQPXNXACGAN-UHFFFAOYSA-N	C8H8O3	CHEBI:421840		HMDB0032604	
			3-Guanidinopropionic	C4H9N3O2	353-09-3	3-guanidinopropanoic acid	NC(=N)NCCC(O)=O	InChI=1S/C4H9N3O2/c5-4(6)7-2-1-3(8)9/h1-2H2,(H,8,9)(H4,5,6,7)	KMXXSJLYVJEBHI-UHFFFAOYSA-N	C4H9N3O2	CHEBI:15968	C03065	HMDB0013222	
C	2	9	3-Methyl-2-oxindole	C9H9NO	1504-06-9	3-methyloxindole	C1=2C(C(C)C(N1)=O)=CC=CC2	InChI=1S/C9H9NO/c1-6-7-4-2-3-5-8(7)10-9(6)11/h2-6H,1H3,(H,10,11)	BBZCPUCZKLTAJQ-UHFFFAOYSA-N	C9H9NO	CHEBI:17397	C02366		
			4,4'-Methylenedianilin	C13H14N2	101-77-9	4,4'-diaminodiphenylmethane	NC1=CC=C(CC2=CC=C(N)C=C2)C=C1	InChI=1S/C13H14N2/c14-12-5-1-10(2-6-12)9-11-3-7-13(15)8-4-11/h1-8H,9,14-15H2	YBRVSVVVWCFQMG-UHFFFAOYSA-N	C13H14N2	CHEBI:32506	C14288	HMDB0041808	
D	10	4	4-Nitrophenol	C6H5NO3.	100-02-7	4-nitrophenol	OC1=CC=C(C=C1)[N+]([O-])=O	InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H	BTJIUGUIPKRLHP-UHFFFAOYSA-N	C6H5NO3	CHEBI:16836	C00870	HMDB0001232	
G	6	2	Adenine hydrochloride	C5H5N5.HCl	2922-28-3	adenine	NC1=C2NC=NC2=NC=N1	InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)	GFFGJBXGBJISGV-UHFFFAOYSA-N	C5H5N5	CHEBI:16708	C00147	HMDB0000034	
D	9	5	Betamethasone	C22H29FO5	378-44-9	betamethasone	[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15-,16-,17-,19-,20-,21-,22-/m0/s1	UREBDLICKHMUKA-DVTGEIKXSA-N	C22H29FO5	CHEBI:3077	C06848	HMDB0014586	
E	5	7	Captopril	C9H15NO3S	62571-86-2	captopril	C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O	InChI=1S/C9H15NO3S/c1-6(5-14)8(11)10-4-2-3-7(10)9(12)13/h6-7,14H,2-5H2,1H3,(H,12,13)/t6-,7+/m1/s1	FAKRSMQSSFJEIM-RQJHMYQMSA-N	C9H15NO3S	CHEBI:3380		HMDB0015328	
J	8	8	Carvedilol	C24H26N2O4	72956-09-3	carvedilol	COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2	InChI=1S/C24H26N2O4/c1-28-21-10-4-5-11-22(21)29-14-13-25-15-17(27)16-30-23-12-6-9-20-24(23)18-7-2-3-8-19(18)26-20/h2-12,17,25-27H,13-16H2,1H3	OGHNVEJMJSYVRP-UHFFFAOYSA-N	C24H26N2O4	CHEBI:3441	C06875	HMDB0015267	
			Creatinol phosphate	C4H12N3O4P	6903-79-3	creatinolfosfate	C(CN(C(=N)N)C)OP(=O)(O)O	InChI=1S/C4H12N3O4P/c1-7(4(5)6)2-3-11-12(8,9)10/h2-3H2,1H3,(H3,5,6)(H2,8,9,10)	FOIPWTMKYXWFGC-UHFFFAOYSA-N	C4H12N3O4P	CHEBI:134856			
			Dimethyl maleate	C6H8O4	624-48-6	dimethyl maleate	COC(=O)\C=C/C(=O)OC	InChI=1S/C6H8O4/c1-9-5(7)3-4-6(8)10-2/h3-4H,1-2H3/b4-3-	LDCRTTXIJACKKU-ARJAWSKDSA-N	C6H8O4	CHEBI:35460		HMDB0240744	
H	9	3	Doxylamine succinate	C17H22N2O.C4H6O4	562-10-7	doxylamine	CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1	InChI=1S/C17H22N2O/c1-17(20-14-13-19(2)3,15-9-5-4-6-10-15)16-11-7-8-12-18-16/h4-12H,13-14H2,1-3H3	HCFDWZZGGLSKEP-UHFFFAOYSA-N	C17H22N2O	CHEBI:51380		HMDB0001936	
B	3	7	Ethyl 4-aminobenzoate	C9H11NO2	94-09-7	benzocaine	CCOC(=O)C1=CC=C(N)C=C1	InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3	BLFLLBZGZJTVJG-UHFFFAOYSA-N	C9H11NO2	CHEBI:116735	C07527	HMDB0004992	
F	9	10	N,N-Dimethyl formamide	C3H7NO	68-12-2	N,N-dimethylformamide	CN(C)C=O	InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3	ZMXDDKWLCZADIW-UHFFFAOYSA-N	C3H7NO	CHEBI:17741	C03134	HMDB0001888	
D	7	9	Omeprazole	C17H19N3O3S	73590-58-6	5-methoxy-2-{[(4-methoxy-3,5-dimethylpyridin-2-yl)methyl]sulfinyl}-1H-benzimidazole	COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C	InChI=1S/C17H19N3O3S/c1-10-8-18-15(11(2)16(10)23-4)9-24(21)17-19-13-6-5-12(22-3)7-14(13)20-17/h5-8H,9H2,1-4H3,(H,19,20)	SUBDBMMJDZJVOS-UHFFFAOYSA-N	C17H19N3O3S	CHEBI:77260	C07324	HMDB0001913	
B	9	9	Perphenazine	C21H26ClN3O	58-39-9	perphenazine	OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1	InChI=1S/C21H26ClN3OS/c22-17-6-7-21-19(16-17)25(18-4-1-2-5-20(18)27-21)9-3-8-23-10-12-24(13-11-23)14-15-26/h1-2,4-7,16,26H,3,8-15H2	RGCVKNLCSQQDEP-UHFFFAOYSA-N	C21H26ClN3OS	CHEBI:8028	C07427	HMDB0014988	
I	9	8	Piroxicam	C15H13N3O4S	36322-90-4	piroxicam	CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O	InChI=1S/C15H13N3O4S/c1-18-13(15(20)17-12-8-4-5-9-16-12)14(19)10-6-2-3-7-11(10)23(18,21)22/h2-9,19H,1H3,(H,16,17,20)	QYSPLQLAKJAUJT-UHFFFAOYSA-N	C15H13N3O4S	CHEBI:8249	C01608	HMDB0014694	
G	6	8	Potassium thioacetate	C2H3OS.K	10387-40-3	ethanethioic S-acid	CC(S)=O	InChI=1S/C2H4OS/c1-2(3)4/h1H3,(H,3,4)	DUYAAUVXQSMXQP-UHFFFAOYSA-N	C2H4OS	CHEBI:16555	C01857	HMDB0031188	
B	1	1	Ranitidine HCl	C13H22N4O3S.HCl	66357-59-3	ranitidine	CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O	InChI=1S/C13H22N4O3S/c1-14-13(9-17(18)19)15-6-7-21-10-12-5-4-11(20-12)8-16(2)3/h4-5,9,14-15H,6-8,10H2,1-3H3/b13-9+	VMXUWOKSQNHOCA-UKTHLTGXSA-N	C13H22N4O3S	CHEBI:8776		HMDB0001930	
H	9	9	Vardenafil hydrochloride	C23H32N6O4S.HCl	224785-91-5	vardenafil	CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1	InChI=1S/C23H32N6O4S/c1-5-8-20-24-16(4)21-23(30)25-22(26-29(20)21)18-15-17(9-10-19(18)33-7-3)34(31,32)28-13-11-27(6-2)12-14-28/h9-10,15H,5-8,11-14H2,1-4H3,(H,25,26,30)	SECKRCOLJRRGGV-UHFFFAOYSA-N	C23H32N6O4S	CHEBI:46295		HMDB0015000	LMPR01090001
E	6	7	(+)-5-Iodo-2'-deoxyuridine	C9H11IN2O5	54-42-2	5-iodo-2'-deoxyuridine	OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O	InChI=1S/C9H11IN2O5/c10-4-2-12(9(16)11-8(4)15)7-1-5(14)6(3-13)17-7/h2,5-7,13-14H,1,3H2,(H,11,15,16)/t5-,6+,7+/m0/s1	XQFRJNBWHJMXHO-RRKCRQDMSA-N	C9H11IN2O5	CHEBI:147675		HMDB0014394	
A	1	10	(+/-)-Sulpiride	C15H23N3O4S	15676-16-1	sulpiride	CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O	InChI=1S/C15H23N3O4S/c1-3-18-8-4-5-11(18)10-17-15(19)13-9-12(23(16,20)21)6-7-14(13)22-2/h6-7,9,11H,3-5,8,10H2,1-2H3,(H,17,19)(H2,16,20,21)	BGRJTUBHPOOWDU-UHFFFAOYSA-N	C15H23N3O4S	CHEBI:32168		HMDB0014535	
C	7	6	2-Methylhippuric acid	C10H11NO3	42013-20-7	o-methylhippuric acid	CC1=C(C=CC=C1)C(=O)NCC(O)=O	InChI=1S/C10H11NO3/c1-7-4-2-3-5-8(7)10(14)11-6-9(12)13/h2-5H,6H2,1H3,(H,11,14)(H,12,13)	YOEBAVRJHRCKRE-UHFFFAOYSA-N	C10H11NO3	CHEBI:68455	C01586	HMDB0011723	
B	1	6	2-Methyllactic acid			2-hydroxyisobutyric acid	CC(C)(O)C(O)=O	InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)	BWLBGMIXKSTLSX-UHFFFAOYSA-N	C4H8O3	CHEBI:50129		HMDB0000729	
E	9	4	5-Aminosalicylic acid	C7H7NO3	89-57-6	mesalamine	NC1=CC(C(O)=O)=C(O)C=C1	InChI=1S/C7H7NO3/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,9H,8H2,(H,10,11)	KBOPZPXVLCULAV-UHFFFAOYSA-N	C7H7NO3	CHEBI:6775		HMDB0014389	
J	7	8	Acebutolol hydrochloride	C18H28N2O4.HCl	34381-68-5	acebutolol	CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1	InChI=1S/C18H28N2O4/c1-5-6-18(23)20-14-7-8-17(16(9-14)13(4)21)24-11-15(22)10-19-12(2)3/h7-9,12,15,19,22H,5-6,10-11H2,1-4H3,(H,20,23)	GOEMGAFJFRBGGG-UHFFFAOYSA-N	C18H28N2O4	CHEBI:2379	C06803	HMDB0015324	
J	9	7	Acetazolamide	C4H6N4O3S2	59-66-5	acetazolamide	CC(=O)NC1=NN=C(S1)S(N)(=O)=O	InChI=1S/C4H6N4O3S2/c1-2(9)6-3-7-8-4(12-3)13(5,10)11/h1H3,(H2,5,10,11)(H,6,7,9)	BZKPWHYZMXOIDC-UHFFFAOYSA-N	C4H6N4O3S2	CHEBI:27690	C06805	HMDB0014957	
E	7	1	Carbamazepine	C15H12N2O	298-46-4	carbamazepine	NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12	InChI=1S/C15H12N2O/c16-15(18)17-13-7-3-1-5-11(13)9-10-12-6-2-4-8-14(12)17/h1-10H,(H2,16,18)	FFGPTBGBLSHEPO-UHFFFAOYSA-N	C15H12N2O	CHEBI:3387	C06868	HMDB0014704	
I	3	6	Dicumarol	C19H12O6	66-76-2	dicoumarol	OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2	InChI=1S/C19H12O6/c20-16-10-5-1-3-7-14(10)24-18(22)12(16)9-13-17(21)11-6-2-4-8-15(11)25-19(13)23/h1-8,20-21H,9H2	DOBMPNYZJYQDGZ-UHFFFAOYSA-N	C19H12O6	CHEBI:4513	C00796	HMDB0014411	
A	4	9	Erythromycin	C37H67NO13	114-07-8	erythromycin A	[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C	InChI=1S/C37H67NO13/c1-14-25-37(10,45)30(41)20(4)27(39)18(2)16-35(8,44)32(51-34-28(40)24(38(11)12)15-19(3)47-34)21(5)29(22(6)33(43)49-25)50-26-17-36(9,46-13)31(42)23(7)48-26/h18-26,28-32,34,40-42,44-45H,14-17H2,1-13H3/t18-,19-,20+,21+,22-,23+,24+,25-,26+,28-,29+,30-,31+,32-,34+,35-,36-,37-/m1/s1	ULGZDMOVFRHVEP-RWJQBGPGSA-N	C37H67NO13	CHEBI:42355	C01912	HMDB0014344	LMPK04000006
J	6	9	Etodolac	C17H21NO3	41340-25-4	etodolac	CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1	InChI=1S/C17H21NO3/c1-3-11-6-5-7-12-13-8-9-21-17(4-2,10-14(19)20)16(13)18-15(11)12/h5-7,18H,3-4,8-10H2,1-2H3,(H,19,20)	NNYBQONXHNTVIJ-UHFFFAOYSA-N	C17H21NO3	CHEBI:4909	C06991	HMDB0014887	
D	7	1	Glycolaldehyde dimer	C4H8O4	23147-58-2	Glycolaldehyde dimer	O1C(O)COC(O)C1	InChI=1S/C4H8O4/c5-3-1-7-4(6)2-8-3/h3-6H,1-2H2	ATFVTAOSZBVGHC-UHFFFAOYSA-N	C4H8O4	CHEBI:166511			
			Hexanamide	C6H13NO	628-02-4	hexanamide	NC(=O)CCCCC	InChI=1S/C6H13NO/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H2,7,8)	ALBYIUDWACNRRB-UHFFFAOYSA-N	C6H13NO	CHEBI:142683			
G	3	10	m-Dichlorobenzene	C6H4Cl2	541-73-1	1,3-dichlorobenzene	ClC1=CC(Cl)=CC=C1	InChI=1S/C6H4Cl2/c7-5-2-1-3-6(8)4-5/h1-4H	ZPQOPVIELGIULI-UHFFFAOYSA-N	C6H4Cl2	CHEBI:36693	C19397	HMDB0059855	
			N,N-Dimethylaniline	C8H11N	121-69-7	N,N-dimethylaniline	CN(C)C1=CC=CC=C1	InChI=1S/C8H11N/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3	JLTDJTHDQAWBAV-UHFFFAOYSA-N	C8H11N	CHEBI:16269	C02846	HMDB0001020	
A	6	7	o-Cresol	C7H8O	95-48-7	o-cresol	CC1=CC=CC=C1O	InChI=1S/C7H8O/c1-6-4-2-3-5-7(6)8/h2-5,8H,1H3	QWVGKYWNOKOFNN-UHFFFAOYSA-N	C7H8O	CHEBI:28054	C01542	HMDB0002055	
E	2	6	Phenytoin	C15H12N2O2	57-41-0	phenytoin	O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1	InChI=1S/C15H12N2O2/c18-13-15(17-14(19)16-13,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,(H2,16,17,18,19)	CXOFVDLJLONNDW-UHFFFAOYSA-N	C15H12N2O2	CHEBI:8107	C07443	HMDB0014397	
